t,rpm_ref,rpm,theta_e,va,vb,vc,duty_a,duty_b,duty_c,ia,ib,ic,ialpha,ibeta,id_ref,id_true,iq_ref,iq_true,Te
0.02697900,0.00000000,-45.58063949,-0.45379728,-0.51590329,-0.66465986,1.18056321,0.49838781,0.49807790,0.50192213,0.10619688,0.13547123,-0.24166812,0.10619688,0.21774151,0.00000000,-0.00000530,0.24237238,0.24225842,0.09266384
0.02699900,0.00000000,-45.58673263,-0.45427463,-0.51590329,-0.66465986,1.18056321,0.49838781,0.49807790,0.50192213,0.10631758,0.13536434,-0.24168192,0.10631758,0.21768776,0.00000000,0.00001111,0.24237238,0.24226306,0.09266562
0.02701900,0.00000000,-45.59277387,-0.45475205,-0.51408780,-0.65955639,1.17364419,0.49839348,0.49809042,0.50190961,0.10652334,0.13543035,-0.24195369,0.10652334,0.21788277,0.00000000,-0.00000537,0.24329369,0.24252861,0.09276719
0.02703900,0.00000000,-45.59871713,-0.45522953,-0.51408780,-0.65955639,1.17364419,0.49839348,0.49809042,0.50190961,0.10675061,0.13548081,-0.24223142,0.10675061,0.21807226,0.00000000,-0.00000035,0.24329369,0.24279869,0.09287050
0.02705900,0.00000000,-45.60457124,-0.45570707,-0.51786536,-0.66161382,1.17947924,0.49838167,0.49808219,0.50191778,0.10692953,0.13547970,-0.24240923,0.10692953,0.21817428,0.00000000,-0.00000054,0.24329369,0.24296901,0.09293564
0.02707900,0.00000000,-45.61039156,-0.45618467,-0.51786536,-0.66161382,1.17947924,0.49838167,0.49808219,0.50191778,0.10706050,0.13542732,-0.24248782,0.10706050,0.21818941,0.00000000,-0.00000567,0.24329369,0.24304026,0.09296290
0.02709900,0.00000000,-45.61618471,-0.45666233,-0.51786536,-0.66161382,1.17947924,0.49838167,0.49808219,0.50191778,0.10721329,0.13535983,-0.24257313,0.10721329,0.21819969,0.00000000,0.00001084,0.24329369,0.24311684,0.09299219
0.02711900,0.00000000,-45.62196154,-0.45714006,-0.51994210,-0.66145813,1.18140018,0.49837518,0.49808034,0.50191963,0.10730972,0.13528528,-0.24259500,0.10730972,0.21816929,0.00000000,-0.00000535,0.24329369,0.24313209,0.09299802
0.02713900,0.00000000,-45.62773162,-0.45761784,-0.51994210,-0.66145813,1.18140018,0.49837518,0.49808034,0.50191963,0.10742815,0.13519569,-0.24262384,0.10742815,0.21813421,0.00000000,0.00000022,0.24329369,0.24315291,0.09300599
0.02715900,0.00000000,-45.63349432,-0.45809568,-0.52155161,-0.66070795,1.18225956,0.49837014,0.49808025,0.50191975,0.10753775,0.13510613,-0.24264388,0.10753775,0.21809407,0.00000000,0.00000009,0.24329369,0.24316536,0.09301075
0.02717900,0.00000000,-45.63925522,-0.45857359,-0.52155161,-0.66070795,1.18225956,0.49837014,0.49808025,0.50191975,0.10763867,0.13501654,-0.24265521,0.10763867,0.21804888,0.00000000,-0.00000563,0.24329369,0.24316949,0.09301233
0.02719900,0.00000000,-45.64501341,-0.45905155,-0.52155161,-0.66070795,1.18225956,0.49837014,0.49808025,0.50191975,0.10776157,0.13491193,-0.24267350,0.10776157,0.21799905,0.00000000,0.00001040,0.24329369,0.24317924,0.09301606
0.02721900,0.00000000,-45.65077036,-0.45952958,-0.52303231,-0.65980738,1.18283963,0.49836552,0.49808058,0.50191945,0.10784989,0.13482718,-0.24267706,0.10784989,0.21795218,0.00000000,-0.00000590,0.24329369,0.24317637,0.09301496
0.02723900,0.00000000,-45.65652715,-0.46000766,-0.52303231,-0.65980738,1.18283963,0.49836552,0.49808058,0.50191945,0.10796025,0.13472735,-0.24268761,0.10796025,0.21790063,0.00000000,-0.00000038,0.24329369,0.24317915,0.09301602
0.02725900,0.00000000,-45.66228247,-0.46048581,-0.52448338,-0.65885234,1.18333566,0.49836099,0.49808106,0.50191897,0.10806489,0.13463109,-0.24269598,0.10806489,0.21784988,0.00000000,-0.00000037,0.24329369,0.24318016,0.09301641
0.02727900,0.00000000,-45.66803832,-0.46096401,-0.52448338,-0.65885234,1.18333566,0.49836099,0.49808106,0.50191897,0.10816391,0.13453829,-0.24270221,0.10816391,0.21779990,0.00000000,-0.00000574,0.24329369,0.24317942,0.09301613
0.02729900,0.00000000,-45.67379325,-0.46144228,-0.52448338,-0.65885234,1.18333566,0.49836099,0.49808106,0.50191897,0.10828493,0.13443044,-0.24271536,0.10828493,0.21774523,0.00000000,0.00001066,0.24329369,0.24318431,0.09301800
0.02731900,0.00000000,-45.67954787,-0.46192061,-0.52592885,-0.65788740,1.18381619,0.49835646,0.49808156,0.50191844,0.10837275,0.13434535,-0.24271810,0.10837275,0.21769769,0.00000000,-0.00000586,0.24329369,0.24318087,0.09301668
0.02733900,0.00000000,-45.68530256,-0.46239899,-0.52592885,-0.65788740,1.18381619,0.49835646,0.49808156,0.50191844,0.10848263,0.13424514,-0.24272776,0.10848263,0.21764541,0.00000000,-0.00000053,0.24329369,0.24318306,0.09301752
0.02735900,0.00000000,-45.69105598,-0.46287744,-0.52737212,-0.65692556,1.18429768,0.49835196,0.49808207,0.50191796,0.10858689,0.13414850,-0.24273539,0.10858689,0.21759401,0.00000000,-0.00000064,0.24329369,0.24318361,0.09301773
0.02737900,0.00000000,-45.69681006,-0.46335595,-0.52737212,-0.65692556,1.18429768,0.49835196,0.49808207,0.50191796,0.10868563,0.13405536,-0.24274099,0.10868563,0.21754347,0.00000000,-0.00000609,0.24329369,0.24318250,0.09301731
0.02739900,0.00000000,-45.70256336,-0.46383452,-0.52737212,-0.65692556,1.18429768,0.49835196,0.49808207,0.50191796,0.10880639,0.13394709,-0.24275348,0.10880639,0.21748818,0.00000000,0.00001027,0.24329369,0.24318704,0.09301904
0.02741900,0.00000000,-45.70831647,-0.46431314,-0.52881402,-0.65595365,1.18476760,0.49834746,0.49808258,0.50191742,0.10889433,0.13386135,-0.24275568,0.10889433,0.21743994,0.00000000,-0.00000590,0.24329369,0.24318327,0.09301760
0.02743900,0.00000000,-45.71406977,-0.46479183,-0.52881402,-0.65595365,1.18476760,0.49834746,0.49808258,0.50191742,0.10900434,0.13376041,-0.24276475,0.10900434,0.21738690,0.00000000,-0.00000019,0.24329369,0.24318514,0.09301831
0.02745900,0.00000000,-45.71982188,-0.46527058,-0.53026193,-0.65497768,1.18523955,0.49834293,0.49808311,0.50191689,0.10910864,0.13366344,-0.24277209,0.10910864,0.21733515,0.00000000,-0.00000018,0.24329369,0.24318566,0.09301851
0.02747900,0.00000000,-45.72557459,-0.46574939,-0.53026193,-0.65497768,1.18523955,0.49834293,0.49808311,0.50191689,0.10920735,0.13357035,-0.24277770,0.10920735,0.21728465,0.00000000,-0.00000575,0.24329369,0.24318483,0.09301820
0.02749900,0.00000000,-45.73132641,-0.46622826,-0.53026193,-0.65497768,1.18523955,0.49834293,0.49808311,0.50191689,0.10932807,0.13346207,-0.24279014,0.10932807,0.21722932,0.00000000,0.00001051,0.24329369,0.24318964,0.09302004
0.02751900,0.00000000,-45.73702875,-0.46670719,-0.52852267,-0.65012074,1.17864347,0.49834836,0.49809504,0.50190496,0.10953101,0.13351723,-0.24304825,0.10953101,0.21741018,0.00000000,-0.00000610,0.24417047,0.24344246,0.09311674
0.02753900,0.00000000,-45.74263782,-0.46718617,-0.52852267,-0.65012074,1.17864347,0.49834836,0.49809504,0.50190496,0.10975541,0.13355640,-0.24331181,0.10975541,0.21758496,0.00000000,-0.00000108,0.24417047,0.24369954,0.09321507
0.02755900,0.00000000,-45.74816207,-0.46766522,-0.53223646,-0.65195125,1.18418765,0.49833676,0.49808735,0.50191265,0.10993243,0.13354747,-0.24347990,0.10993243,0.21767685,0.00000000,-0.00000123,0.24417047,0.24386134,0.09327696
0.02757900,0.00000000,-45.75365436,-0.46814432,-0.53223646,-0.65195125,1.18418765,0.49833676,0.49808735,0.50191265,0.11006248,0.13349070,-0.24355318,0.11006248,0.21768639,0.00000000,-0.00000631,0.24417047,0.24392850,0.09330265
0.02759900,0.00000000,-45.75912104,-0.46862349,-0.53223646,-0.65195125,1.18418765,0.49833676,0.49808735,0.50191265,0.11021428,0.13341836,-0.24363264,0.11021428,0.21769049,0.00000000,0.00001039,0.24417047,0.24400069,0.09333026
0.02761900,0.00000000,-45.76457228,-0.46910270,-0.53428787,-0.65170133,1.18598926,0.49833035,0.49808574,0.50191426,0.11031067,0.13334216,-0.24365283,0.11031067,0.21765816,0.00000000,-0.00000595,0.24417047,0.24401541,0.09333589
0.02763900,0.00000000,-45.77001702,-0.46958198,-0.53428787,-0.65170133,1.18598926,0.49833035,0.49808574,0.50191426,0.11042898,0.13325044,-0.24367942,0.11042898,0.21762055,0.00000000,-0.00000037,0.24417047,0.24403538,0.09334353
0.02765900,0.00000000,-45.77545468,-0.47006131,-0.53588867,-0.65090704,1.18679571,0.49832535,0.49808574,0.50191426,0.11053866,0.13315905,-0.24369772,0.11053866,0.21757836,0.00000000,-0.00000045,0.24417047,0.24404741,0.09334813
0.02767900,0.00000000,-45.78089055,-0.47054070,-0.53588867,-0.65090704,1.18679571,0.49832535,0.49808574,0.50191426,0.11063984,0.13306795,-0.24370779,0.11063984,0.21753158,0.00000000,-0.00000605,0.24417047,0.24405156,0.09334972
0.02769900,0.00000000,-45.78632378,-0.47102015,-0.53588867,-0.65090704,1.18679571,0.49832535,0.49808574,0.50191426,0.11076291,0.13296135,-0.24372427,0.11076291,0.21747954,0.00000000,0.00001022,0.24417047,0.24406101,0.09335333
0.02771900,0.00000000,-45.79175571,-0.47149965,-0.53736728,-0.64997029,1.18733764,0.49832073,0.49808612,0.50191385,0.11085168,0.13287554,-0.24372721,0.11085168,0.21743170,0.00000000,-0.00000600,0.24417047,0.24405868,0.09335244
0.02773900,0.00000000,-45.79718736,-0.47197921,-0.53736728,-0.64997029,1.18733764,0.49832073,0.49808612,0.50191385,0.11096240,0.13277417,-0.24373657,0.11096240,0.21737858,0.00000000,-0.00000027,0.24417047,0.24406168,0.09335359
0.02775900,0.00000000,-45.80261750,-0.47245883,-0.53881907,-0.64898348,1.18780255,0.49831620,0.49808669,0.50191331,0.11106723,0.13267660,-0.24374382,0.11106723,0.21732643,0.00000000,-0.00000025,0.24417047,0.24406291,0.09335406
0.02777900,0.00000000,-45.80804806,-0.47293850,-0.53881907,-0.64898348,1.18780255,0.49831620,0.49808669,0.50191331,0.11116625,0.13258273,-0.24374898,0.11116625,0.21727522,0.00000000,-0.00000584,0.24417047,0.24406240,0.09335387
0.02779900,0.00000000,-45.81347768,-0.47341823,-0.53881907,-0.64898348,1.18780255,0.49831620,0.49808669,0.50191331,0.11128719,0.13247332,-0.24376051,0.11128719,0.21721870,0.00000000,0.00001048,0.24417047,0.24406721,0.09335571
0.02781900,0.00000000,-45.81890711,-0.47389802,-0.54025733,-0.64799118,1.18824852,0.49831170,0.49808726,0.50191277,0.11137486,0.13238674,-0.24376160,0.11137486,0.21716935,0.00000000,-0.00000608,0.24417047,0.24406328,0.09335420
0.02783900,0.00000000,-45.82433684,-0.47437786,-0.54025733,-0.64799118,1.18824852,0.49831170,0.49808726,0.50191277,0.11148451,0.13228455,-0.24376906,0.11148451,0.21711465,0.00000000,-0.00000067,0.24417047,0.24406468,0.09335474
0.02785900,0.00000000,-45.82976559,-0.47485776,-0.54168940,-0.64698857,1.18867803,0.49830723,0.49808785,0.50191218,0.11158872,0.13218626,-0.24377498,0.11158872,0.21706132,0.00000000,-0.00000073,0.24417047,0.24406487,0.09335481
0.02787900,0.00000000,-45.83519499,-0.47533772,-0.54168940,-0.64698857,1.18867803,0.49830723,0.49808785,0.50191218,0.11168759,0.13209178,-0.24377937,0.11168759,0.21700931,0.00000000,-0.00000617,0.24417047,0.24406384,0.09335442
0.02789900,0.00000000,-45.84062364,-0.47581774,-0.54168940,-0.64698857,1.18867803,0.49830723,0.49808785,0.50191218,0.11180838,0.13198170,-0.24379007,0.11180838,0.21695193,0.00000000,0.00001033,0.24417047,0.24406813,0.09335606
0.02791900,0.00000000,-45.84605214,-0.47629781,-0.54312658,-0.64598376,1.18911028,0.49830273,0.49808845,0.50191158,0.11189608,0.13189509,-0.24379117,0.11189608,0.21690257,0.00000000,-0.00000626,0.24417047,0.24406445,0.09335465
0.02793900,0.00000000,-45.85148086,-0.47677794,-0.54312658,-0.64598376,1.18911028,0.49830273,0.49808845,0.50191158,0.11200576,0.13179282,-0.24379858,0.11200576,0.21684779,0.00000000,-0.00000086,0.24417047,0.24406609,0.09335528
0.02795900,0.00000000,-45.85690851,-0.47725812,-0.54456145,-0.64497960,1.18954098,0.49829826,0.49808905,0.50191098,0.11211002,0.13169438,-0.24380439,0.11211002,0.21679431,0.00000000,-0.00000088,0.24417047,0.24406645,0.09335541
0.02797900,0.00000000,-45.86233677,-0.47773837,-0.54456145,-0.64497960,1.18954098,0.49829826,0.49808905,0.50191098,0.11220894,0.13159969,-0.24380863,0.11220894,0.21674209,0.00000000,-0.00000624,0.24417047,0.24406553,0.09335506
0.02799900,0.00000000,-45.86776424,-0.47821866,-0.54456145,-0.64497960,1.18954098,0.49829826,0.49808905,0.50191098,0.11232980,0.13148933,-0.24381913,0.11232980,0.21668444,0.00000000,0.00001037,0.24417047,0.24406993,0.09335675
0.02801900,0.00000000,-45.87314453,-0.47869902,-0.54290086,-0.64034045,1.18324137,0.49830344,0.49810043,0.50189954,0.11253036,0.13153437,-0.24406474,0.11253036,0.21685225,0.00000000,-0.00000615,0.24500497,0.24431123,0.09344905
0.02803900,0.00000000,-45.87843579,-0.47917943,-0.54290086,-0.64034045,1.18324137,0.49830344,0.49810043,0.50189954,0.11275230,0.13156298,-0.24431529,0.11275230,0.21701342,0.00000000,-0.00000088,0.24500497,0.24455655,0.09354288
0.02805900,0.00000000,-45.88364614,-0.47965990,-0.54656017,-0.64195848,1.18851864,0.49829200,0.49809325,0.50190675,0.11292756,0.13154700,-0.24447456,0.11292756,0.21709615,0.00000000,-0.00000108,0.24500497,0.24471079,0.09360188
0.02807900,0.00000000,-45.88882609,-0.48014042,-0.54656017,-0.64195848,1.18851864,0.49829200,0.49809325,0.50190675,0.11305653,0.13148666,-0.24454319,0.11305653,0.21710093,0.00000000,-0.00000649,0.24500497,0.24477458,0.09362628
0.02809900,0.00000000,-45.89398173,-0.48062099,-0.54656017,-0.64195848,1.18851864,0.49829200,0.49809325,0.50190675,0.11320718,0.13141028,-0.24461746,0.11320718,0.21709972,0.00000000,0.00001001,0.24500497,0.24484312,0.09365249
0.02811900,0.00000000,-45.89912272,-0.48110162,-0.54858309,-0.64163196,1.19021511,0.49828568,0.49809182,0.50190818,0.11330338,0.13133222,-0.24463560,0.11330338,0.21706512,0.00000000,-0.00000637,0.24500497,0.24485694,0.09365778
0.02813900,0.00000000,-45.90425762,-0.48158231,-0.54858309,-0.64163196,1.19021511,0.49828568,0.49809182,0.50190818,0.11342142,0.13123816,-0.24465958,0.11342142,0.21702466,0.00000000,-0.00000071,0.24500497,0.24487573,0.09366496
0.02815900,0.00000000,-45.90938584,-0.48206304,-0.55017269,-0.64079022,1.19096291,0.49828070,0.49809194,0.50190806,0.11353091,0.13114496,-0.24467587,0.11353091,0.21698025,0.00000000,-0.00000084,0.24500497,0.24488711,0.09366932
0.02817900,0.00000000,-45.91451234,-0.48254383,-0.55017269,-0.64079022,1.19096291,0.49828070,0.49809194,0.50190806,0.11363197,0.13105255,-0.24468452,0.11363197,0.21693190,0.00000000,-0.00000661,0.24500497,0.24489115,0.09367086
0.02819900,0.00000000,-45.91963630,-0.48302468,-0.55017269,-0.64079022,1.19096291,0.49828070,0.49809194,0.50190806,0.11375484,0.13094418,-0.24469902,0.11375484,0.21687770,0.00000000,0.00000962,0.24500497,0.24490019,0.09367432
0.02821900,0.00000000,-45.92475902,-0.48350557,-0.55164260,-0.63982213,1.19146478,0.49827611,0.49809241,0.50190759,0.11384349,0.13085738,-0.24470087,0.11384349,0.21682865,0.00000000,-0.00000687,0.24500497,0.24489795,0.09367346
0.02823900,0.00000000,-45.92988149,-0.48398653,-0.55164260,-0.63982213,1.19146478,0.49827611,0.49809241,0.50190759,0.11395401,0.13075456,-0.24470857,0.11395401,0.21677374,0.00000000,-0.00000127,0.24500497,0.24490073,0.09367453
0.02825900,0.00000000,-45.93500257,-0.48446753,-0.55308414,-0.63880551,1.19188964,0.49827161,0.49809304,0.50190699,0.11405871,0.13065552,-0.24471423,0.11405871,0.21671982,0.00000000,-0.00000131,0.24500497,0.24490176,0.09367492
0.02827900,0.00000000,-45.94012412,-0.48494859,-0.55308414,-0.63880551,1.19188964,0.49827161,0.49809304,0.50190699,0.11415770,0.13056017,-0.24471787,0.11415770,0.21666688,0.00000000,-0.00000686,0.24500497,0.24490103,0.09367464
0.02829900,0.00000000,-45.94524487,-0.48542970,-0.55308414,-0.63880551,1.19188964,0.49827161,0.49809304,0.50190699,0.11427851,0.13044882,-0.24472733,0.11427851,0.21660805,0.00000000,0.00000962,0.24500497,0.24490534,0.09367629
0.02831900,0.00000000,-45.95036542,-0.48591087,-0.55451459,-0.63777876,1.19229329,0.49826714,0.49809366,0.50190634,0.11436667,0.13036107,-0.24472774,0.11436667,0.21655762,0.00000000,-0.00000672,0.24500497,0.24490190,0.09367497
0.02833900,0.00000000,-45.95548617,-0.48639209,-0.55451459,-0.63777876,1.19229329,0.49826714,0.49809366,0.50190634,0.11447671,0.13025725,-0.24473395,0.11447671,0.21650127,0.00000000,-0.00000095,0.24500497,0.24490349,0.09367558
0.02835900,0.00000000,-45.96060590,-0.48687336,-0.55594856,-0.63674247,1.19269109,0.49826267,0.49809435,0.50190568,0.11458111,0.13015758,-0.24473870,0.11458111,0.21644647,0.00000000,-0.00000091,0.24500497,0.24490387,0.09367573
0.02837900,0.00000000,-45.96572619,-0.48735468,-0.55594856,-0.63674247,1.19269109,0.49826267,0.49809435,0.50190568,0.11467998,0.13006200,-0.24474198,0.11467998,0.21639318,0.00000000,-0.00000647,0.24500497,0.24490305,0.09367542
0.02839900,0.00000000,-45.97084570,-0.48783607,-0.55594856,-0.63674247,1.19269109,0.49826267,0.49809435,0.50190568,0.11480068,0.12995034,-0.24475102,0.11480068,0.21633393,0.00000000,0.00001003,0.24500497,0.24490726,0.09367702
0.02841900,0.00000000,-45.97596505,-0.48831750,-0.55737889,-0.63571030,1.19308925,0.49825820,0.49809501,0.50190502,0.11488855,0.12986259,-0.24475114,0.11488855,0.21628334,0.00000000,-0.00000655,0.24500497,0.24490378,0.09367570
0.02843900,0.00000000,-45.98108461,-0.48879899,-0.55737889,-0.63571030,1.19308925,0.49825820,0.49809501,0.50190502,0.11499831,0.12975871,-0.24475702,0.11499831,0.21622676,0.00000000,-0.00000099,0.24500497,0.24490534,0.09367629
0.02845900,0.00000000,-45.98620314,-0.48928053,-0.55880940,-0.63467348,1.19348288,0.49825373,0.49809566,0.50190431,0.11510271,0.12965893,-0.24476164,0.11510271,0.21617181,0.00000000,-0.00000095,0.24500497,0.24490587,0.09367649
0.02847900,0.00000000,-45.99132211,-0.48976212,-0.55880940,-0.63467348,1.19348288,0.49825373,0.49809566,0.50190431,0.11520185,0.12956314,-0.24476500,0.11520185,0.21611845,0.00000000,-0.00000630,0.24500497,0.24490539,0.09367631
0.02849900,0.00000000,-45.99644020,-0.49024377,-0.55880940,-0.63467348,1.19348288,0.49825373,0.49809566,0.50190431,0.11532283,0.12945123,-0.24477406,0.11532283,0.21605908,0.00000000,0.00001043,0.24500497,0.24490994,0.09367805
0.02851900,0.00000000,-46.00151344,-0.49072547,-0.55722755,-0.63024807,1.18747556,0.49825865,0.49810654,0.50189346,0.11551976,0.12948654,-0.24500629,0.11551976,0.21621354,0.00000000,-0.00000665,0.24579912,0.24513896,0.09376565
0.02853900,0.00000000,-46.00650220,-0.49120723,-0.55722755,-0.63024807,1.18747556,0.49825865,0.49810654,0.50189346,0.11573798,0.12950500,-0.24524298,0.11573798,0.21636085,0.00000000,-0.00000181,0.24579912,0.24537175,0.09385469
0.02855900,0.00000000,-46.01141415,-0.49168903,-0.56080776,-0.63166261,1.19247031,0.49824747,0.49809986,0.50190014,0.11591110,0.12948219,-0.24539329,0.11591110,0.21643446,0.00000000,-0.00000217,0.24579912,0.24551835,0.09391077
0.02857900,0.00000000,-46.01629711,-0.49217089,-0.56080776,-0.63166261,1.19247031,0.49824747,0.49809986,0.50190014,0.11603951,0.12941832,-0.24545782,0.11603951,0.21643484,0.00000000,-0.00000749,0.24579912,0.24557933,0.09393409
0.02859900,0.00000000,-46.02115684,-0.49265280,-0.56080776,-0.63166261,1.19247031,0.49824747,0.49809986,0.50190014,0.11618948,0.12933797,-0.24552746,0.11618948,0.21642866,0.00000000,0.00000923,0.24579912,0.24564478,0.09395913
0.02861900,0.00000000,-46.02600256,-0.49313476,-0.56281298,-0.63126111,1.19407415,0.49824122,0.49809861,0.50190139,0.11628562,0.12925831,-0.24554393,0.11628562,0.21639218,0.00000000,-0.00000721,0.24579912,0.24565814,0.09396424
0.02863900,0.00000000,-46.03084241,-0.49361677,-0.56281298,-0.63126111,1.19407415,0.49824122,0.49809861,0.50190139,0.11640349,0.12916222,-0.24556571,0.11640349,0.21634927,0.00000000,-0.00000149,0.24579912,0.24567617,0.09397113
0.02865900,0.00000000,-46.03567590,-0.49409883,-0.56439370,-0.63037872,1.19477248,0.49823627,0.49809879,0.50190121,0.11651289,0.12906698,-0.24557987,0.11651289,0.21630246,0.00000000,-0.00000141,0.24579912,0.24568681,0.09397520
0.02867900,0.00000000,-46.04050791,-0.49458094,-0.56439370,-0.63037872,1.19477248,0.49823627,0.49809879,0.50190121,0.11661396,0.12897253,-0.24558649,0.11661396,0.21625175,0.00000000,-0.00000683,0.24579912,0.24569012,0.09397647
0.02869900,0.00000000,-46.04533770,-0.49506310,-0.56439370,-0.63037872,1.19477248,0.49823627,0.49809879,0.50190121,0.11673672,0.12886168,-0.24559841,0.11673672,0.21619463,0.00000000,0.00000987,0.24579912,0.24569815,0.09397954
0.02871900,0.00000000,-46.05016637,-0.49554531,-0.56585729,-0.62936491,1.19522214,0.49823171,0.49809939,0.50190061,0.11682549,0.12877392,-0.24559942,0.11682549,0.21614455,0.00000000,-0.00000670,0.24579912,0.24569628,0.09397883
0.02873900,0.00000000,-46.05499471,-0.49602757,-0.56585729,-0.62936491,1.19522214,0.49823171,0.49809939,0.50190061,0.11693603,0.12866970,-0.24560573,0.11693603,0.21608802,0.00000000,-0.00000107,0.24579912,0.24569914,0.09397992
0.02875900,0.00000000,-46.05982167,-0.49650989,-0.56729370,-0.62832010,1.19561374,0.49822721,0.49810007,0.50189996,0.11704066,0.12856935,-0.24561000,0.11704066,0.21603255,0.00000000,-0.00000116,0.24579912,0.24570018,0.09398032
0.02877900,0.00000000,-46.06464910,-0.49699225,-0.56729370,-0.62832010,1.19561374,0.49822721,0.49810007,0.50189996,0.11713946,0.12847279,-0.24561225,0.11713946,0.21597809,0.00000000,-0.00000686,0.24579912,0.24569939,0.09398002
0.02879900,0.00000000,-46.06947581,-0.49747467,-0.56729370,-0.62832010,1.19561374,0.49822721,0.49810007,0.50189996,0.11725999,0.12835977,-0.24561976,0.11725999,0.21591718,0.00000000,0.00000959,0.24579912,0.24570335,0.09398153
0.02881900,0.00000000,-46.07430223,-0.49795713,-0.56871408,-0.62726438,1.19597840,0.49822277,0.49810079,0.50189918,0.11734827,0.12827152,-0.24561980,0.11734827,0.21586625,0.00000000,-0.00000706,0.24579912,0.24570075,0.09398053
0.02883900,0.00000000,-46.07912860,-0.49843965,-0.56871408,-0.62726438,1.19597840,0.49822277,0.49810079,0.50189918,0.11745833,0.12816676,-0.24562509,0.11745833,0.21580882,0.00000000,-0.00000149,0.24579912,0.24570289,0.09398135
0.02885900,0.00000000,-46.08395383,-0.49892221,-0.57014352,-0.62620914,1.19635272,0.49821830,0.49810150,0.50189853,0.11756257,0.12806589,-0.24562846,0.11756257,0.21575254,0.00000000,-0.00000160,0.24579912,0.24570331,0.09398151
0.02887900,0.00000000,-46.08877973,-0.49940483,-0.57014352,-0.62620914,1.19635272,0.49821830,0.49810150,0.50189853,0.11766109,0.12796885,-0.24562993,0.11766109,0.21569736,0.00000000,-0.00000727,0.24579912,0.24570202,0.09398102
0.02889900,0.00000000,-46.09360510,-0.49988750,-0.57014352,-0.62620914,1.19635272,0.49821830,0.49810150,0.50189853,0.11778133,0.12785530,-0.24563662,0.11778133,0.21563566,0.00000000,0.00000924,0.24579912,0.24570547,0.09398234
0.02891900,0.00000000,-46.09843032,-0.50037021,-0.57155991,-0.62514377,1.19670367,0.49821389,0.49810225,0.50189775,0.11786951,0.12776662,-0.24563613,0.11786951,0.21558418,0.00000000,-0.00000730,0.24579912,0.24570259,0.09398124
0.02893900,0.00000000,-46.10325559,-0.50085298,-0.57155991,-0.62514377,1.19670367,0.49821389,0.49810225,0.50189775,0.11797948,0.12766138,-0.24564085,0.11797948,0.21552614,0.00000000,-0.00000159,0.24579912,0.24570444,0.09398195
0.02895900,0.00000000,-46.10807979,-0.50133580,-0.57298917,-0.62407982,1.19706893,0.49820942,0.49810296,0.50189704,0.11808380,0.12756015,-0.24564395,0.11808380,0.21546949,0.00000000,-0.00000151,0.24579912,0.24570487,0.09398211
0.02897900,0.00000000,-46.11290459,-0.50181867,-0.57298917,-0.62407982,1.19706893,0.49820942,0.49810296,0.50189704,0.11818258,0.12746286,-0.24564544,0.11818258,0.21541417,0.00000000,-0.00000694,0.24579912,0.24570386,0.09398173
0.02899900,0.00000000,-46.11772874,-0.50230159,-0.57298917,-0.62407982,1.19706893,0.49820942,0.49810296,0.50189704,0.11830308,0.12734900,-0.24565209,0.11830308,0.21535228,0.00000000,0.00000982,0.24579912,0.24570760,0.09398315
0.02901900,0.00000000,-46.12251020,-0.50278456,-0.57147497,-0.61984563,1.19132054,0.49821416,0.49811336,0.50188661,0.11849773,0.12737502,-0.24587275,0.11849773,0.21549470,0.00000000,-0.00000692,0.24655491,0.24592616,0.09406676
0.02903900,0.00000000,-46.12721105,-0.50326758,-0.57147497,-0.61984563,1.19132054,0.49821416,0.49811336,0.50188661,0.11871357,0.12738380,-0.24609737,0.11871357,0.21562945,0.00000000,-0.00000161,0.24655491,0.24614828,0.09415171
0.02905900,0.00000000,-46.13183866,-0.50375065,-0.57500279,-0.62106693,1.19606972,0.49820313,0.49810714,0.50189286,0.11888499,0.12735431,-0.24623931,0.11888499,0.21569438,0.00000000,-0.00000173,0.24655491,0.24628785,0.09420510
0.02907900,0.00000000,-46.13643878,-0.50423376,-0.57500279,-0.62106693,1.19606972,0.49820313,0.49810714,0.50189286,0.11901236,0.12728677,-0.24629913,0.11901236,0.21568992,0.00000000,-0.00000705,0.24655491,0.24634545,0.09422713
0.02909900,0.00000000,-46.14101696,-0.50471693,-0.57500279,-0.62106693,1.19606972,0.49820313,0.49810714,0.50189286,0.11916120,0.12720233,-0.24636353,0.11916120,0.21567835,0.00000000,0.00000980,0.24655491,0.24640727,0.09425078
0.02911900,0.00000000,-46.14558194,-0.50520014,-0.57698166,-0.62058771,1.19756937,0.49819693,0.49810609,0.50189394,0.11925660,0.12712133,-0.24637793,0.11925660,0.21563990,0.00000000,-0.00000718,0.24655491,0.24641977,0.09425556
0.02913900,0.00000000,-46.15014141,-0.50568340,-0.57698166,-0.62058771,1.19756937,0.49819693,0.49810609,0.50189394,0.11937362,0.12702347,-0.24639709,0.11937362,0.21559446,0.00000000,-0.00000188,0.24655491,0.24643667,0.09426203
0.02915900,0.00000000,-46.15469490,-0.50616671,-0.57854092,-0.61967033,1.19821119,0.49819207,0.49810636,0.50189364,0.11948269,0.12692666,-0.24640935,0.11948269,0.21554564,0.00000000,-0.00000192,0.24655491,0.24644682,0.09426591
