t,rpm_ref,rpm,theta_e,va,vb,vc,duty_a,duty_b,duty_c,ia,ib,ic,ialpha,ibeta,id_ref,id_true,iq_ref,iq_true,Te
0.03225900,0.00000000,-46.75029933,-0.58159760,-0.66441494,-0.54762340,1.21203828,0.49804536,0.49828869,0.50195462,0.13751140,0.11237830,-0.24988969,0.13751140,0.20915552,0.00000000,0.00000102,0.25038183,0.25031064,0.09574382
0.03227900,0.00000000,-46.75342878,-0.58208719,-0.66441494,-0.54762340,1.21203828,0.49804536,0.49828869,0.50195462,0.13760880,0.11227394,-0.24988274,0.13760880,0.20909126,0.00000000,-0.00000484,0.25038183,0.25031048,0.09574376
0.03229900,0.00000000,-46.75655763,-0.58257681,-0.66441494,-0.54762340,1.21203828,0.49804536,0.49828869,0.50195462,0.13772694,0.11215054,-0.24987748,0.13772694,0.20901697,0.00000000,0.00001213,0.25038183,0.25031341,0.09574488
0.03231900,0.00000000,-46.75968629,-0.58306646,-0.66577387,-0.54639661,1.21217048,0.49804381,0.49829251,0.50195616,0.13781401,0.11205521,-0.24986922,0.13781401,0.20895717,0.00000000,-0.00000483,0.25038183,0.25031141,0.09574411
0.03233900,0.00000000,-46.76281503,-0.58355614,-0.66577387,-0.54639661,1.21217048,0.49804381,0.49829251,0.50195616,0.13792187,0.11194078,-0.24986264,0.13792187,0.20888730,0.00000000,0.00000110,0.25038183,0.25031250,0.09574453
0.03235900,0.00000000,-46.76594310,-0.58404586,-0.66713542,-0.54515946,1.21229494,0.49804226,0.49829638,0.50195771,0.13802433,0.11183123,-0.24985556,0.13802433,0.20881997,0.00000000,0.00000113,0.25038183,0.25031279,0.09574464
0.03237900,0.00000000,-46.76907151,-0.58453560,-0.66713542,-0.54515946,1.21229494,0.49804226,0.49829638,0.50195771,0.13812149,0.11172648,-0.24984797,0.13812149,0.20875511,0.00000000,-0.00000465,0.25038183,0.25031229,0.09574445
0.03239900,0.00000000,-46.77219945,-0.58502539,-0.66713542,-0.54515946,1.21229494,0.49804226,0.49829638,0.50195771,0.13823938,0.11160264,-0.24984202,0.13823938,0.20868017,0.00000000,0.00001242,0.25038183,0.25031488,0.09574544
0.03241900,0.00000000,-46.77532728,-0.58551520,-0.66849136,-0.54392529,1.21241665,0.49804074,0.49830022,0.50195926,0.13832636,0.11150702,-0.24983338,0.13832636,0.20861997,0.00000000,-0.00000442,0.25038183,0.25031275,0.09574463
0.03243900,0.00000000,-46.77845524,-0.58600505,-0.66849136,-0.54392529,1.21241665,0.49804074,0.49830022,0.50195926,0.13843412,0.11139223,-0.24982635,0.13843412,0.20854965,0.00000000,0.00000163,0.25038183,0.25031372,0.09574500
0.03245900,0.00000000,-46.78158258,-0.58649493,-0.66985261,-0.54268181,1.21253443,0.49803919,0.49830413,0.50196081,0.13853637,0.11128248,-0.24981885,0.13853637,0.20848195,0.00000000,0.00000164,0.25038183,0.25031390,0.09574507
0.03247900,0.00000000,-46.78471029,-0.58698484,-0.66985261,-0.54268181,1.21253443,0.49803919,0.49830413,0.50196081,0.13863323,0.11117765,-0.24981088,0.13863323,0.20841683,0.00000000,-0.00000428,0.25038183,0.25031330,0.09574483
0.03249900,0.00000000,-46.78783757,-0.58747479,-0.66985261,-0.54268181,1.21253443,0.49803919,0.49830413,0.50196081,0.13875080,0.11105369,-0.24980449,0.13875080,0.20834157,0.00000000,0.00001266,0.25038183,0.25031579,0.09574579
0.03251900,0.00000000,-46.79093477,-0.58796476,-0.66881257,-0.53953171,1.20834422,0.49804464,0.49831396,0.50195539,0.13892411,0.11102743,-0.24995155,0.13892411,0.20841131,0.00000000,-0.00000447,0.25091621,0.25046993,0.09580475
0.03253900,0.00000000,-46.79397517,-0.58845478,-0.66881257,-0.53953171,1.20834422,0.49804464,0.49831396,0.50195539,0.13911772,0.11098161,-0.25009933,0.13911772,0.20847018,0.00000000,0.00000116,0.25091621,0.25062633,0.09586457
0.03255900,0.00000000,-46.79696399,-0.58894482,-0.67187756,-0.53967249,1.21155000,0.49803808,0.49831352,0.50196189,0.13927450,0.11091526,-0.25018976,0.13927450,0.20848408,0.00000000,0.00000100,0.25091621,0.25072495,0.09590229
0.03257900,0.00000000,-46.79993322,-0.58943489,-0.67187756,-0.53967249,1.21155000,0.49803808,0.49831352,0.50196189,0.13939478,0.11082844,-0.25022323,0.13939478,0.20845328,0.00000000,-0.00000477,0.25091621,0.25076618,0.09591806
0.03259900,0.00000000,-46.80288682,-0.58992499,-0.67187756,-0.53967249,1.21155000,0.49803808,0.49831352,0.50196189,0.13953556,0.11072229,-0.25025784,0.13953556,0.20841198,0.00000000,0.00001228,0.25091621,0.25081013,0.09593487
0.03261900,0.00000000,-46.80583095,-0.59041513,-0.67368543,-0.53879625,1.21248174,0.49803525,0.49831626,0.50196475,0.13962875,0.11063130,-0.25026006,0.13962875,0.20836072,0.00000000,-0.00000470,0.25091621,0.25081942,0.09593843
0.03263900,0.00000000,-46.80877108,-0.59090529,-0.67368543,-0.53879625,1.21248174,0.49803525,0.49831626,0.50196475,0.13974257,0.11052097,-0.25026353,0.13974257,0.20829903,0.00000000,0.00000125,0.25091621,0.25083156,0.09594307
0.03265900,0.00000000,-46.81170697,-0.59139549,-0.67516041,-0.53764290,1.21280336,0.49803337,0.49831986,0.50196666,0.13984865,0.11041365,-0.25026230,0.13984865,0.20823635,0.00000000,0.00000130,0.25091621,0.25083864,0.09594578
0.03267900,0.00000000,-46.81464190,-0.59188572,-0.67516041,-0.53764290,1.21280336,0.49803337,0.49831986,0.50196666,0.13994713,0.11030925,-0.25025638,0.13994713,0.20817266,0.00000000,-0.00000441,0.25091621,0.25084070,0.09594657
0.03269900,0.00000000,-46.81757546,-0.59237598,-0.67516041,-0.53764290,1.21280336,0.49803337,0.49831986,0.50196666,0.14006618,0.11018554,-0.25025172,0.14006618,0.20809855,0.00000000,0.00001276,0.25091621,0.25084565,0.09594846
0.03271900,0.00000000,-46.82050825,-0.59286626,-0.67653590,-0.53641474,1.21295071,0.49803180,0.49832371,0.50196820,0.14015347,0.11009021,-0.25024367,0.14015347,0.20803886,0.00000000,-0.00000448,0.25091621,0.25084490,0.09594817
0.03273900,0.00000000,-46.82344071,-0.59335658,-0.67653590,-0.53641474,1.21295071,0.49803180,0.49832371,0.50196820,0.14026138,0.10997549,-0.25023687,0.14026138,0.20796871,0.00000000,0.00000122,0.25091621,0.25084704,0.09594899
0.03275900,0.00000000,-46.82637218,-0.59384693,-0.67789507,-0.53517443,1.21306944,0.49803025,0.49832758,0.50196975,0.14036376,0.10986541,-0.25022917,0.14036376,0.20790070,0.00000000,0.00000112,0.25091621,0.25084793,0.09594933
0.03277900,0.00000000,-46.82930388,-0.59433732,-0.67789507,-0.53517443,1.21306944,0.49803025,0.49832758,0.50196975,0.14046068,0.10975986,-0.25022054,0.14046068,0.20783478,0.00000000,-0.00000468,0.25091621,0.25084756,0.09594919
0.03279900,0.00000000,-46.83223511,-0.59482773,-0.67789507,-0.53517443,1.21306944,0.49803025,0.49832758,0.50196975,0.14057818,0.10963496,-0.25021313,0.14057818,0.20775839,0.00000000,0.00001242,0.25091621,0.25085010,0.09595016
0.03281900,0.00000000,-46.83516617,-0.59531817,-0.67924130,-0.53392369,1.21316504,0.49802876,0.49833149,0.50197124,0.14066495,0.10953891,-0.25020386,0.14066495,0.20769758,0.00000000,-0.00000466,0.25091621,0.25084839,0.09594951
0.03283900,0.00000000,-46.83809723,-0.59580864,-0.67924130,-0.53392369,1.21316504,0.49802876,0.49833149,0.50197124,0.14077235,0.10942343,-0.25019578,0.14077235,0.20762625,0.00000000,0.00000123,0.25091621,0.25084958,0.09594996
0.03285900,0.00000000,-46.84102761,-0.59629915,-0.68059230,-0.53266853,1.21326089,0.49802724,0.49833542,0.50197273,0.14087435,0.10931299,-0.25018734,0.14087435,0.20755762,0.00000000,0.00000113,0.25091621,0.25085005,0.09595014
0.03287900,0.00000000,-46.84395823,-0.59678968,-0.68059230,-0.53266853,1.21326089,0.49802724,0.49833542,0.50197273,0.14097106,0.10920749,-0.25017855,0.14097106,0.20749162,0.00000000,-0.00000484,0.25091621,0.25084978,0.09595004
0.03289900,0.00000000,-46.84688834,-0.59728024,-0.68059230,-0.53266853,1.21326089,0.49802724,0.49833542,0.50197273,0.14108832,0.10908258,-0.25017091,0.14108832,0.20741510,0.00000000,0.00001210,0.25091621,0.25085242,0.09595105
0.03291900,0.00000000,-46.84981839,-0.59777084,-0.68193585,-0.53141880,1.21335471,0.49802575,0.49833933,0.50197428,0.14117452,0.10898614,-0.25016066,0.14117452,0.20735350,0.00000000,-0.00000505,0.25091621,0.25084999,0.09595012
0.03293900,0.00000000,-46.85274871,-0.59826147,-0.68193585,-0.53141880,1.21335471,0.49802575,0.49833933,0.50197428,0.14128132,0.10887023,-0.25015155,0.14128132,0.20728132,0.00000000,0.00000078,0.25091621,0.25085047,0.09595030
0.03295900,0.00000000,-46.85567858,-0.59875212,-0.68327689,-0.53015578,1.21343267,0.49802426,0.49834326,0.50197572,0.14138307,0.10875939,-0.25014246,0.14138307,0.20721208,0.00000000,0.00000077,0.25091621,0.25085059,0.09595035
0.03297900,0.00000000,-46.85860870,-0.59924281,-0.68327689,-0.53015578,1.21343267,0.49802426,0.49834326,0.50197572,0.14147987,0.10865353,-0.25013340,0.14147987,0.20714573,0.00000000,-0.00000496,0.25091621,0.25085036,0.09595026
0.03299900,0.00000000,-46.86153829,-0.59973353,-0.68327689,-0.53015578,1.21343267,0.49802426,0.49834326,0.50197572,0.14159720,0.10852822,-0.25012543,0.14159720,0.20706878,0.00000000,0.00001223,0.25091621,0.25085304,0.09595129
0.03301900,0.00000000,-46.86443912,-0.60022428,-0.68230629,-0.52712244,1.20942879,0.49802944,0.49835274,0.50197053,0.14176769,0.10849639,-0.25026407,0.14176769,0.20713045,0.00000000,-0.00000502,0.25142479,0.25100020,0.09600757
0.03303900,0.00000000,-46.86728573,-0.60071506,-0.68230629,-0.52712244,1.20942879,0.49802944,0.49835274,0.50197053,0.14195830,0.10844470,-0.25040300,0.14195830,0.20718082,0.00000000,0.00000056,0.25142479,0.25114946,0.09606466
0.03305900,0.00000000,-46.87008315,-0.60120587,-0.68531072,-0.52714878,1.21245956,0.49802315,0.49835265,0.50197685,0.14211298,0.10837403,-0.25048701,0.14211298,0.20718852,0.00000000,0.00000050,0.25142479,0.25124327,0.09610055
0.03307900,0.00000000,-46.87286207,-0.60169670,-0.68531072,-0.52714878,1.21245956,0.49802315,0.49835265,0.50197685,0.14223204,0.10828444,-0.25051648,0.14223204,0.20715381,0.00000000,-0.00000502,0.25142479,0.25128202,0.09611537
0.03309900,0.00000000,-46.87562629,-0.60218757,-0.68531072,-0.52714878,1.21245956,0.49802315,0.49835265,0.50197685,0.14237143,0.10817521,-0.25054664,0.14237143,0.20710816,0.00000000,0.00001236,0.25142479,0.25132332,0.09613117
0.03311900,0.00000000,-46.87838164,-0.60267847,-0.68709129,-0.52621722,1.21330857,0.49802041,0.49835557,0.50197959,0.14246375,0.10808317,-0.25054693,0.14246375,0.20705518,0.00000000,-0.00000493,0.25142479,0.25133199,0.09613449
0.03313900,0.00000000,-46.88113324,-0.60316939,-0.68709129,-0.52621722,1.21330857,0.49802041,0.49835557,0.50197959,0.14257652,0.10797149,-0.25054801,0.14257652,0.20699133,0.00000000,0.00000078,0.25142479,0.25134334,0.09613882
0.03315900,0.00000000,-46.88388085,-0.60366034,-0.68854433,-0.52504003,1.21358430,0.49801862,0.49835926,0.50198138,0.14268201,0.10786313,-0.25054514,0.14268201,0.20692711,0.00000000,0.00000068,0.25142479,0.25135033,0.09614150
0.03317900,0.00000000,-46.88662732,-0.60415132,-0.68854433,-0.52504003,1.21358430,0.49801862,0.49835926,0.50198138,0.14278032,0.10775802,-0.25053835,0.14278032,0.20686251,0.00000000,-0.00000512,0.25142479,0.25135297,0.09614251
0.03319900,0.00000000,-46.88937224,-0.60464234,-0.68854433,-0.52504003,1.21358430,0.49801862,0.49835926,0.50198138,0.14289904,0.10763331,-0.25053234,0.14289904,0.20678703,0.00000000,0.00001204,0.25142479,0.25135834,0.09614456
0.03321900,0.00000000,-46.89211639,-0.60513337,-0.68991387,-0.52379775,1.21371162,0.49801704,0.49836314,0.50198293,0.14298565,0.10753704,-0.25052270,0.14298565,0.20672589,0.00000000,-0.00000537,0.25142479,0.25135730,0.09614416
0.03323900,0.00000000,-46.89486033,-0.60562444,-0.68991387,-0.52379775,1.21371162,0.49801704,0.49836314,0.50198293,0.14309272,0.10742111,-0.25051383,0.14309272,0.20665383,0.00000000,0.00000024,0.25142479,0.25135897,0.09614481
0.03325900,0.00000000,-46.89760346,-0.60611554,-0.69125527,-0.52253556,1.21379089,0.49801558,0.49836707,0.50198442,0.14319461,0.10730977,-0.25050438,0.14319461,0.20658409,0.00000000,0.00000027,0.25142479,0.25135967,0.09614507
0.03327900,0.00000000,-46.90034681,-0.60660667,-0.69125527,-0.52253556,1.21379089,0.49801558,0.49836707,0.50198442,0.14329141,0.10720293,-0.25049434,0.14329141,0.20651662,0.00000000,-0.00000518,0.25142479,0.25135939,0.09614496
0.03329900,0.00000000,-46.90308968,-0.60709782,-0.69125527,-0.52253556,1.21379089,0.49801558,0.49836707,0.50198442,0.14340860,0.10707645,-0.25048505,0.14340860,0.20643823,0.00000000,0.00001233,0.25142479,0.25136183,0.09614590
0.03331900,0.00000000,-46.90583246,-0.60758900,-0.69259632,-0.52125931,1.21385562,0.49801412,0.49837106,0.50198591,0.14349472,0.10697944,-0.25047416,0.14349472,0.20637593,0.00000000,-0.00000487,0.25142479,0.25135982,0.09614513
0.03333900,0.00000000,-46.90857539,-0.60808022,-0.69259632,-0.52125931,1.21385562,0.49801412,0.49837106,0.50198591,0.14360127,0.10686271,-0.25046399,0.14360127,0.20630267,0.00000000,0.00000097,0.25142479,0.25136053,0.09614540
0.03335900,0.00000000,-46.91131782,-0.60857146,-0.69392931,-0.51998246,1.21391177,0.49801266,0.49837506,0.50198734,0.14370262,0.10675109,-0.25045371,0.14370262,0.20623228,0.00000000,0.00000088,0.25142479,0.25136069,0.09614546
0.03337900,0.00000000,-46.91406054,-0.60906272,-0.69392931,-0.51998246,1.21391177,0.49801266,0.49837506,0.50198734,0.14379885,0.10664446,-0.25044331,0.14379885,0.20616472,0.00000000,-0.00000502,0.25142479,0.25136030,0.09614531
0.03339900,0.00000000,-46.91680283,-0.60955402,-0.69392931,-0.51998246,1.21391177,0.49801266,0.49837506,0.50198734,0.14391545,0.10651814,-0.25043359,0.14391545,0.20608618,0.00000000,0.00001205,0.25142479,0.25136263,0.09614620
0.03341900,0.00000000,-46.91954494,-0.61004535,-0.69526094,-0.51871026,1.21397126,0.49801123,0.49837902,0.50198877,0.14400186,0.10642105,-0.25042291,0.14400186,0.20602396,0.00000000,-0.00000498,0.25142479,0.25136111,0.09614562
0.03343900,0.00000000,-46.92228704,-0.61053670,-0.69526094,-0.51871026,1.21397126,0.49801123,0.49837902,0.50198877,0.14410870,0.10630420,-0.25041290,0.14410870,0.20595071,0.00000000,0.00000104,0.25142479,0.25136231,0.09614608
0.03345900,0.00000000,-46.92502850,-0.61102809,-0.69660151,-0.51743138,1.21403289,0.49800974,0.49838302,0.50199026,0.14420996,0.10619233,-0.25040228,0.14420996,0.20588000,0.00000000,0.00000103,0.25142479,0.25136246,0.09614614
0.03347900,0.00000000,-46.92777040,-0.61151950,-0.69660151,-0.51743138,1.21403289,0.49800974,0.49838302,0.50199026,0.14430573,0.10608533,-0.25039107,0.14430573,0.20581174,0.00000000,-0.00000489,0.25142479,0.25136153,0.09614578
0.03349900,0.00000000,-46.93051206,-0.61201094,-0.69660151,-0.51743138,1.21403289,0.49800974,0.49838302,0.50199026,0.14442187,0.10595861,-0.25038048,0.14442187,0.20573247,0.00000000,0.00001219,0.25142479,0.25136333,0.09614647
0.03351900,0.00000000,-46.93322642,-0.61250241,-0.69568020,-0.51450491,1.21018505,0.49801472,0.49839216,0.50198525,0.14458944,0.10592145,-0.25051089,0.14458944,0.20578631,0.00000000,-0.00000520,0.25190878,0.25150370,0.09620016
0.03353900,0.00000000,-46.93588907,-0.61299391,-0.69568020,-0.51450491,1.21018505,0.49801472,0.49839216,0.50198525,0.14477696,0.10586418,-0.25064115,0.14477696,0.20582845,0.00000000,0.00000033,0.25190878,0.25164602,0.09625460
0.03355900,0.00000000,-46.93850483,-0.61348544,-0.69862264,-0.51442277,1.21304536,0.49800867,0.49839243,0.50199133,0.14492944,0.10578976,-0.25071920,0.14492944,0.20583055,0.00000000,0.00000010,0.25190878,0.25173549,0.09628882
0.03357900,0.00000000,-46.94110293,-0.61397699,-0.69862264,-0.51442277,1.21304536,0.49800867,0.49839243,0.50199133,0.14504716,0.10569824,-0.25074540,0.14504716,0.20579283,0.00000000,-0.00000569,0.25190878,0.25177245,0.09630296
0.03359900,0.00000000,-46.94368703,-0.61446857,-0.69862264,-0.51442277,1.21304536,0.49800867,0.49839243,0.50199133,0.14518503,0.10558680,-0.25077183,0.14518503,0.20574375,0.00000000,0.00001149,0.25190878,0.25181180,0.09631801
0.03361900,0.00000000,-46.94626259,-0.61496018,-0.70037466,-0.51345289,1.21382761,0.49800605,0.49839547,0.50199395,0.14527708,0.10549366,-0.25077074,0.14527708,0.20568935,0.00000000,-0.00000574,0.25190878,0.25182045,0.09632132
0.03363900,0.00000000,-46.94883446,-0.61545181,-0.70037466,-0.51345289,1.21382761,0.49800605,0.49839547,0.50199395,0.14538939,0.10538059,-0.25076998,0.14538939,0.20562363,0.00000000,0.00000010,0.25190878,0.25183159,0.09632558
0.03365900,0.00000000,-46.95140244,-0.61594347,-0.70181823,-0.51225084,1.21406913,0.49800429,0.49839923,0.50199574,0.14549424,0.10527085,-0.25076510,0.14549424,0.20555745,0.00000000,0.00000011,0.25190878,0.25183812,0.09632808
0.03367900,0.00000000,-46.95396952,-0.61643516,-0.70181823,-0.51225084,1.21406913,0.49800429,0.49839923,0.50199574,0.14559175,0.10516435,-0.25075610,0.14559175,0.20549077,0.00000000,-0.00000560,0.25190878,0.25184006,0.09632882
0.03369900,0.00000000,-46.95653536,-0.61692688,-0.70181823,-0.51225084,1.21406913,0.49800429,0.49839923,0.50199574,0.14570948,0.10503795,-0.25074743,0.14570948,0.20541279,0.00000000,0.00001170,0.25190878,0.25184453,0.09633053
0.03371900,0.00000000,-46.95910057,-0.61741862,-0.70316911,-0.51098132,1.21415043,0.49800280,0.49840319,0.50199723,0.14579581,0.10494062,-0.25073644,0.14579581,0.20535025,0.00000000,-0.00000554,0.25190878,0.25184349,0.09633013
0.03373900,0.00000000,-46.96166561,-0.61791039,-0.70316911,-0.51098132,1.21415043,0.49800280,0.49840319,0.50199723,0.14590242,0.10482334,-0.25072576,0.14590242,0.20527637,0.00000000,0.00000031,0.25190878,0.25184500,0.09633071
0.03375900,0.00000000,-46.96422991,-0.61840218,-0.70450050,-0.50969589,1.21419632,0.49800137,0.49840721,0.50199866,0.14600374,0.10471100,-0.25071475,0.14600374,0.20520515,0.00000000,0.00000029,0.25190878,0.25184568,0.09633097
0.03377900,0.00000000,-46.96679437,-0.61889401,-0.70450050,-0.50969589,1.21419632,0.49800137,0.49840721,0.50199866,0.14609988,0.10460352,-0.25070340,0.14609988,0.20513655,0.00000000,-0.00000547,0.25190878,0.25184554,0.09633092
0.03379900,0.00000000,-46.96935834,-0.61938585,-0.70450050,-0.50969589,1.21419632,0.49800137,0.49840721,0.50199866,0.14621622,0.10447612,-0.25069233,0.14621622,0.20505660,0.00000000,0.00001181,0.25190878,0.25184795,0.09633184
0.03381900,0.00000000,-46.97192207,-0.61987773,-0.70582598,-0.50840664,1.21423268,0.49799994,0.49841124,0.50200003,0.14630219,0.10437878,-0.25068097,0.14630219,0.20499384,0.00000000,-0.00000564,0.25190878,0.25184679,0.09633140
0.03383900,0.00000000,-46.97448568,-0.62036963,-0.70582598,-0.50840664,1.21423268,0.49799994,0.49841124,0.50200003,0.14640841,0.10426145,-0.25066986,0.14640841,0.20491969,0.00000000,0.00000001,0.25190878,0.25184817,0.09633192
0.03385900,0.00000000,-46.97704859,-0.62086156,-0.70715189,-0.50712097,1.21427286,0.49799851,0.49841526,0.50200146,0.14650934,0.10414904,-0.25065837,0.14650934,0.20484815,0.00000000,-0.00000017,0.25190878,0.25184867,0.09633211
0.03387900,0.00000000,-46.97961175,-0.62135352,-0.70715189,-0.50712097,1.21427286,0.49799851,0.49841526,0.50200146,0.14660506,0.10404143,-0.25064649,0.14660506,0.20477917,0.00000000,-0.00000608,0.25190878,0.25184827,0.09633196
0.03389900,0.00000000,-46.98217452,-0.62184550,-0.70715189,-0.50712097,1.21427286,0.49799851,0.49841526,0.50200146,0.14672098,0.10391386,-0.25063483,0.14672098,0.20469878,0.00000000,0.00001106,0.25190878,0.25185042,0.09633278
0.03391900,0.00000000,-46.98473725,-0.62233751,-0.70847070,-0.50583035,1.21430111,0.49799711,0.49841928,0.50200289,0.14680652,0.10381578,-0.25062230,0.14680652,0.20463492,0.00000000,-0.00000612,0.25190878,0.25184838,0.09633200
0.03393900,0.00000000,-46.98730019,-0.62282955,-0.70847070,-0.50583035,1.21430111,0.49799711,0.49841928,0.50200289,0.14691230,0.10369767,-0.25060998,0.14691230,0.20455962,0.00000000,-0.00000019,0.25190878,0.25184889,0.09633220
0.03395900,0.00000000,-46.98986270,-0.62332161,-0.70978993,-0.50452924,1.21431923,0.49799573,0.49842334,0.50200427,0.14701322,0.10358461,-0.25059782,0.14701322,0.20448732,0.00000000,0.00000002,0.25190878,0.25184906,0.09633226
0.03397900,0.00000000,-46.99242542,-0.62381371,-0.70978993,-0.50452924,1.21431923,0.49799573,0.49842334,0.50200427,0.14710934,0.10347649,-0.25058583,0.14710934,0.20441797,0.00000000,-0.00000538,0.25190878,0.25184890,0.09633220
0.03399900,0.00000000,-46.99498766,-0.62430582,-0.70978993,-0.50452924,1.21431923,0.49799573,0.49842334,0.50200427,0.14722564,0.10334836,-0.25057400,0.14722564,0.20433717,0.00000000,0.00001227,0.25190878,0.25185128,0.09633311
0.03401900,0.00000000,-46.99752386,-0.62479797,-0.70894450,-0.50170171,1.21064627,0.49800041,0.49843219,0.50199956,0.14738969,0.10330613,-0.25069582,0.14738969,0.20438313,0.00000000,-0.00000550,0.25236940,0.25198449,0.09638407
0.03403900,0.00000000,-47.00001102,-0.62529014,-0.70894450,-0.50170171,1.21064627,0.49800041,0.49843219,0.50199956,0.14757353,0.10324354,-0.25081707,0.14757353,0.20441699,0.00000000,-0.00000029,0.25236940,0.25211952,0.09643572
0.03405900,0.00000000,-47.00245365,-0.62578233,-0.71181327,-0.50151634,1.21332967,0.49799463,0.49843276,0.50200534,0.14772372,0.10316537,-0.25088909,0.14772372,0.20441344,0.00000000,-0.00000056,0.25236940,0.25220458,0.09646825
0.03407900,0.00000000,-47.00487943,-0.62627456,-0.71181327,-0.50151634,1.21332967,0.49799463,0.49843276,0.50200534,0.14784056,0.10307164,-0.25091220,0.14784056,0.20437267,0.00000000,-0.00000614,0.25236940,0.25224000,0.09648180
0.03409900,0.00000000,-47.00729179,-0.62676680,-0.71181327,-0.50151634,1.21332967,0.49799463,0.49843276,0.50200534,0.14797737,0.10295774,-0.25093510,0.14797737,0.20432013,0.00000000,0.00001131,0.25236940,0.25227765,0.09649620
0.03411900,0.00000000,-47.00969605,-0.62725908,-0.71354586,-0.50050318,1.21404910,0.49799210,0.49843591,0.50200790,0.14806887,0.10286310,-0.25093197,0.14806887,0.20426368,0.00000000,-0.00000566,0.25236940,0.25228564,0.09649926
0.03413900,0.00000000,-47.01209689,-0.62775137,-0.71354586,-0.50050318,1.21404910,0.49799210,0.49843591,0.50200790,0.14818046,0.10274827,-0.25092873,0.14818046,0.20419551,0.00000000,0.00000049,0.25236940,0.25229596,0.09650320
0.03415900,0.00000000,-47.01449412,-0.62824370,-0.71497464,-0.49926937,1.21424401,0.49799040,0.49843979,0.50200963,0.14828457,0.10263722,-0.25092179,0.14828457,0.20412739,0.00000000,0.00000055,0.25236940,0.25230201,0.09650552
0.03417900,0.00000000,-47.01689053,-0.62873604,-0.71497464,-0.49926937,1.21424401,0.49799040,0.49843979,0.50200963,0.14838132,0.10252985,-0.25091117,0.14838132,0.20405927,0.00000000,-0.00000536,0.25236940,0.25230379,0.09650620
0.03419900,0.00000000,-47.01928578,-0.62922842,-0.71497464,-0.49926937,1.21424401,0.49799040,0.49843979,0.50200963,0.14849810,0.10240233,-0.25090043,0.14849810,0.20397944,0.00000000,0.00001181,0.25236940,0.25230794,0.09650779
0.03421900,0.00000000,-47.02168042,-0.62972082,-0.71630847,-0.49798346,1.21429193,0.49798897,0.49844381,0.50201106,0.14858401,0.10230431,-0.25088832,0.14858401,0.20391586,0.00000000,-0.00000555,0.25236940,0.25230713,0.09650748
0.03423900,0.00000000,-47.02407486,-0.63021324,-0.71630847,-0.49798346,1.21429193,0.49798897,0.49844381,0.50201106,0.14869001,0.10218607,-0.25087608,0.14869001,0.20384052,0.00000000,0.00000024,0.25236940,0.25230870,0.09650807
0.03425900,0.00000000,-47.02646853,-0.63070569,-0.71762788,-0.49668175,1.21430969,0.49798757,0.49844787,0.50201243,0.14879080,0.10207278,-0.25086359,0.14879080,0.20376791,0.00000000,0.00000022,0.25236940,0.25230946,0.09650837
0.03427900,0.00000000,-47.02886233,-0.63119816,-0.71762788,-0.49668175,1.21430969,0.49798757,0.49844787,0.50201243,0.14888649,0.10196435,-0.25085084,0.14888649,0.20369794,0.00000000,-0.00000550,0.25236940,0.25230941,0.09650835
0.03429900,0.00000000,-47.03125563,-0.63169066,-0.71762788,-0.49668175,1.21430969,0.49798757,0.49844787,0.50201243,0.14900220,0.10183572,-0.25083792,0.14900220,0.20361622,0.00000000,0.00001187,0.25236940,0.25231175,0.09650924
0.03431900,0.00000000,-47.03364875,-0.63218318,-0.71894246,-0.49537459,1.21431708,0.49798620,0.49845195,0.50201380,0.14908771,0.10173727,-0.25082497,0.14908771,0.20355190,0.00000000,-0.00000541,0.25236940,0.25231037,0.09650871
0.03433900,0.00000000,-47.03604187,-0.63267573,-0.71894246,-0.49537459,1.21431708,0.49798620,0.49845195,0.50201380,0.14919328,0.10161855,-0.25081183,0.14919328,0.20347578,0.00000000,0.00000047,0.25236940,0.25231137,0.09650910
0.03435900,0.00000000,-47.03843442,-0.63316830,-0.72025532,-0.49406448,1.21431983,0.49798483,0.49845606,0.50201517,0.14929363,0.10150502,-0.25079865,0.14929363,0.20340262,0.00000000,0.00000037,0.25236940,0.25231174,0.09650924
0.03437900,0.00000000,-47.04082719,-0.63366090,-0.72025532,-0.49406448,1.21431983,0.49798483,0.49845606,0.50201517,0.14938885,0.10139657,-0.25078542,0.14938885,0.20333237,0.00000000,-0.00000559,0.25236940,0.25231148,0.09650914
0.03439900,0.00000000,-47.04321954,-0.63415353,-0.72025532,-0.49406448,1.21431983,0.49798483,0.49845606,0.50201517,0.14950406,0.10126790,-0.25077196,0.14950406,0.20325031,0.00000000,0.00001156,0.25236940,0.25231360,0.09650995
0.03441900,0.00000000,-47.04561181,-0.63464617,-0.72156227,-0.49275720,1.21431947,0.49798346,0.49846014,0.50201654,0.14958908,0.10116935,-0.25075843,0.14958908,0.20318560,0.00000000,-0.00000592,0.25236940,0.25231187,0.09650929
0.03443900,0.00000000,-47.04800421,-0.63513885,-0.72156227,-0.49275720,1.21431947,0.49798346,0.49846014,0.50201654,0.14969413,0.10105051,-0.25074464,0.14969413,0.20310902,0.00000000,-0.00000023,0.25236940,0.25231252,0.09650954
